"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.346205,
"AUS","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.687195,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.040333,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.332,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.551428,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.780971,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.858677,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.743437,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.686714,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.734901,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.739052,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.479318,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.991979,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.95111,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.267324,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.222546,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.425304,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.17231,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.458349,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.607038,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.12159,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.508286,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.170395,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.202648,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.770556,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.510164,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.042215,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.571429,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.275316,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.704332,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.494285,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.663932,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.597878,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.019003,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.233891,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.062199,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.308296,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.102303,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.046719,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.006128,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.352371,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.558669,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.344232,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.529509,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.717362,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.79407,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.724708,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.594441,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.45456,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.431503,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.002183,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.185829,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.970473,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.498236,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.029351,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.764027,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-0.199322,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.862591,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.460373,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.820682,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.696047,
"AUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.36487,
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.775478,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.66527,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q2",2.587698,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.046336,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.538181,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.557784,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.535664,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q3",-1.180128,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q4",-1.883273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-1.901361,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-1.935537,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q3",-0.593857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.852386,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.850857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.824551,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.239113,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.662742,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-2.711694,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q2",6.150969,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q3",4.817923,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q4",3.756189,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.862525,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.260076,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.832169,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.534907,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.348162,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.312889,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.398144,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.542472,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.671396,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.781959,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.918032,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.916533,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.640139,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.177278,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.526715,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.055508,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.274496,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.105422,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.42665,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.094263,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.628425,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.983567,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q3",2.218361,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q4",2.318749,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q1",2.267106,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q2",2.108321,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q3",1.896655,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.64731,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.410812,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.247333,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.142055,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.091053,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.103745,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.195866,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q3",1.376404,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q4",1.525695,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.53459,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q2",1.437158,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q3",1.246395,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.053251,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.944947,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.939391,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.036373,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q4",1.048177,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.791541,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.324273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.367662,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-0.961783,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q1",-1.086196,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-0.72898,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q3",0.095577,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.99197,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.488004,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.535972,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.22488,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.819433,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.588964,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.564402,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.742036,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.061649,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.461927,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.905119,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q3",2.438086,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q4",2.747323,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q1",2.547971,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.964999,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.03947,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q4",0.103176,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.472976,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.622176,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q3",-0.413715,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q4",-0.057924,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.198631,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.315227,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.322138,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.28022,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.261792,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.279188,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.327839,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.316546,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.148932,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.147786,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.591564,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-0.985794,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-1.109031,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.95096,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.519061,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.034808,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.530908,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.904944,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.210699,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.341705,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.202459,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.853415,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.306349,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.182251,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.317273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.082492,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.502871,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.150113,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.529587,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.61714,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.476943,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.272713,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.522683,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-1.580993,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.264883,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.85433,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-1.621218,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",7.098418,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.970964,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",2.469199,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.75148,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-4.609646,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.610132,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",3.51617,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.778895,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-1.572104,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",4.737782,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.376359,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.161821,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.522028,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.747948,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",5.292437,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-5.562543,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",2.158579,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.755846,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.762052,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.231791,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-4.576132,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",2.155116,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.398957,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",6.433494,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-2.608641,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",3.407308,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",3.602956,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-2.787464,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",5.599488,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.840592,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",-0.622757,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.003534,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.794582,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.165227,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",-0.035867,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",4.129935,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.62653,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.542833,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",4.00432,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-1.655767,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-1.026424,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.365255,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",1.842442,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-7.606845,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.391837,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.515944,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-2.108931,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-3.41602,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.131248,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.011414,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.851795,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-2.080642,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.353519,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",3.149082,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.353658,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.320929,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-2.056003,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",2.469924,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.305462,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",2.424077,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-1.147285,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",2.797236,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.500168,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-1.814815,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.463681,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",4.645397,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.516248,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.205024,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",3.523398,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.369441,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.031448,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.459557,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",4.419756,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",2.722824,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",2.707783,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-2.696886,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.321879,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",3.105983,
"ISL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.644024,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.610693,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.169773,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.583709,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.330497,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.417596,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.360274,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.402407,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.440308,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.533623,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",3.636478,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-0.422567,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.977104,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.387516,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",-0.208451,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.736756,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.556501,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.505246,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-0.61903,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",2.336264,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.9995,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.862707,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.572099,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.78235,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.726051,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.398981,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.116817,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.66293,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.275106,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.571429,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",4.954739,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.124703,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",-0.931876,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",-0.431753,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-2.732043,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.447057,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.647954,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.44813,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.045742,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.643404,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",-0.329054,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.141866,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.591134,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",-0.17391,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.248103,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",2.109698,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.056335,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.737375,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.69857,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.721957,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.866076,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.216447,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.351223,
"GBR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.913999,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.389827,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",4.434243,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-2.197886,
"GBR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",1.049797,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",-0.977353,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.972172,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.116068,
"GBR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-1.054695,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-0.16555,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.237635,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.086854,
"GBR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.116096,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.16486,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",1.119578,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.256105,
"GBR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.70398,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.814365,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.854785,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.102556,
"GBR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.864618,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.687592,
"GBR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-0.87079,
